ID,EGRID,fid,Art,BFSNr,GWR_EGID,Check_GreenSpace,area_m2,input_Bemerkung,bauzonen,bauzonen_m2,habitat,habitat_m2
TEST-00450,CH907233760632,6056425908,Gebaeude,4254.0,263122756,Not green space,43.030820999763435,,,,,
TEST-00450,CH907233760632,6056425910,uebrige_befestigte,4254.0,,Not green space,3.735599919008334,,,,,
TEST-00450,CH907233760632,6056425915,Gartenanlage,4254.0,,Green space (soil-covered),284.7902331119508,,Zentrumszonen,284.8,"9.2 Bauten; 9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung",0.2; 0.0; 283.7; 0.2; 0.4
TEST-00551,CH549583808936,6056340039,Gartenanlage,4029.0,,Green space (soil-covered),5.743529499843896,,Wohnzonen,5.7,"8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung",5.7; 0.0
TEST-00551,CH549583808936,6056895915,Strasse_Weg,4029.0,,Not green space,0.2488525006329083,,,,,
TEST-00551,CH549583808936,6056339963,uebrige_befestigte,4029.0,,Not green space,42.661935498892,,,,,
TEST-00776,CH843306727412,6056900008,Strasse_Weg,4254.0,,Not green space,10.87616844720656,,,,,
TEST-00776,CH843306727412,6056431323,Gebaeude,4254.0,263123667,Not green space,33.492240499414805,,,,,
TEST-00776,CH843306727412,6056429011,Gartenanlage,4254.0,,Green space (soil-covered),418.64875614472135,,Wohnzonen,418.6,"9.2 Bauten; 9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",0.4; 0.8; 416.7
TEST-00776,CH843306727412,6056899380,Strasse_Weg,4254.0,,Not green space,0.12412313108839995,,,,,
TEST-00776,CH843306727412,6056426297,Gebaeude,4254.0,607175,Not green space,143.91015527523297,,,,,
TEST-00489,CH227284063326,6056431841,Gebaeude,4254.0,606521,Not green space,86.40489700216321,,,,,
TEST-00489,CH227284063326,6056427024,Gebaeude,4254.0,263123251,Not green space,38.0212700004487,,,,,
TEST-00489,CH227284063326,6056430905,Gartenanlage,4254.0,,Green space (soil-covered),393.4543685000393,,Wohnzonen,393.4,"9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.2 Bauten",0.3; 392.9; 0.3
TEST-00206,CH111692747772,6056434958,uebrige_bestockte,4161.0,,Green space (wooded),47.80487631786273,,,,"9.3.3 Naturstrasse, Weg; 4.5.1 Talfettwiesen (Fromentalwiese); 4.5.3 Talfettweide (Kammgrasweide)",0.0; 42.7; 5.1
TEST-00206,CH111692747772,6056434937,Acker_Wiese_Weide,4161.0,,Green space (soil-covered),375.6401225057541,,,,"9.3.3 Naturstrasse, Weg; 4.5.1 Talfettwiesen (Fromentalwiese); 4.5.3 Talfettweide (Kammgrasweide)",0.1; 140.1; 235.4
TEST-00206,CH111692747772,6056434938,Acker_Wiese_Weide,4161.0,,Green space (soil-covered),1157.735309098218,,,,"9.3.3 Naturstrasse, Weg; 4.5.3 Talfettweide (Kammgrasweide)",1.8; 1156.0
TEST-00206,CH111692747772,6056899228,Strasse_Weg,4161.0,,Not green space,119.57451108079562,,,,,
TEST-00942,CH141105749946,6056420707,Gebaeude,4196.0,263064556,Not green space,145.44113249670954,,,,,
TEST-00942,CH141105749946,6056420713,Gebaeude,4196.0,192010005,Not green space,0.018619454625731714,,,,,
TEST-00942,CH141105749946,6056900429,Strasse_Weg,4196.0,,Not green space,13.315883284726894,,,,,
TEST-00942,CH141105749946,6056900563,Strasse_Weg,4196.0,,Not green space,50.623943753333045,,,,,
TEST-00942,CH141105749946,6056421078,uebrige_befestigte,4196.0,,Not green space,40.2428230638756,,,,,
TEST-00942,CH141105749946,6056421079,Gartenanlage,4196.0,,Green space (soil-covered),274.11380264473803,,Wohnzonen,274.1,"9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.2 Bauten; 9.2 Bauten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",0.1; 0.7; 0.1; 0.1; 273.0
TEST-00942,CH141105749946,6056421080,uebrige_befestigte,4196.0,,Not green space,0.024619802223213305,,,,,
TEST-00777,CH508133760622,6056880234,Strasse_Weg,4259.0,,Not green space,0.057636501097840576,,,,,
TEST-00777,CH508133760622,6056464811,uebrige_befestigte,4259.0,,Not green space,76.00152499782769,,,,,
TEST-00777,CH508133760622,6056465932,Gartenanlage,4259.0,,Green space (soil-covered),357.2179650230251,,Wohnzonen,357.2,"9.2 Bauten; 9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",0.3; 0.1; 356.7
TEST-00777,CH508133760622,6056464812,uebrige_befestigte,4259.0,,Not green space,5.51839247817132,,,,,
TEST-00777,CH508133760622,6056465916,Gebaeude,4259.0,263021989,Not green space,8.240989999838863,,,,,
TEST-00777,CH508133760622,6056465661,Gebaeude,4259.0,190255048,Not green space,110.30796299707563,,,,,
TEST-00499,CH443306988757,6056472071,Gebaeude,4264.0,263054825,Not green space,48.64293600093374,,,,,
TEST-00499,CH443306988757,6056472129,Acker_Wiese_Weide,4264.0,,Green space (soil-covered),4560.647458984424,,Wohnzonen; Wohnzonen,4524.8; 8.6,"1.2 Fliessgewässer; 4.0.0.0.3 Rasen, nicht dynamisch; 4.0.0.0.3 Rasen, nicht dynamisch; 4.5.1 Talfettwiesen (Fromentalwiese); 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",68.3; 894.6; 235.3; 3359.9; 0.0; 1.9; 0.2; 0.4
TEST-00499,CH443306988757,6056472130,uebrige_befestigte,4264.0,,Not green space,282.46753688794655,,,,,
TEST-00499,CH443306988757,6056472131,Gartenanlage,4264.0,,Green space (soil-covered),5.4904966183202255,,Wohnzonen,5.5,"9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",0.0; 5.5
TEST-00499,CH443306988757,6056873718,Gewaesser_fliessendes,4264.0,,Not green space,1.9496110005468152,,,,,
TEST-00024,CH475299742355,6056890999,Strasse_Weg,4012.0,,Not green space,0.15492252930345643,,,,,
TEST-00024,CH475299742355,6056891000,Strasse_Weg,4012.0,,Not green space,434.5317171589988,,,,,
TEST-00024,CH475299742355,6056557737,Trottoir,4012.0,,Not green space,0.1639200887327098,,,,,
TEST-00024,CH475299742355,6056893627,Strasse_Weg,4012.0,,Not green space,617.8857262448752,,,,,
TEST-00024,CH475299742355,6056557773,Gartenanlage,4012.0,,Green space (soil-covered),0.10016764200773842,,,,,
TEST-00024,CH475299742355,6056555751,Gartenanlage,4012.0,,Green space (soil-covered),526.1091220016351,,,,,
TEST-00024,CH475299742355,6056555259,Gartenanlage,4012.0,,Green space (soil-covered),0.04984880961699052,,,,,
TEST-00024,CH475299742355,6056557827,Gartenanlage,4012.0,,Green space (soil-covered),22.12931400131121,,,,,
TEST-00024,CH475299742355,6056556319,Gartenanlage,4012.0,,Green space (soil-covered),0.1814502514635974,,,,,
TEST-00024,CH475299742355,6056556324,Gartenanlage,4012.0,,Green space (soil-covered),0.24712397077014003,,,,,
TEST-00024,CH475299742355,6056555324,Gartenanlage,4012.0,,Green space (soil-covered),0.002463463247862275,,,,,
TEST-00024,CH475299742355,6056557889,Gebaeude,4012.0,263042990,Not green space,111.86874999977323,,,,,
TEST-00024,CH475299742355,6056556368,Gartenanlage,4012.0,,Green space (soil-covered),0.01574016711350845,,,,,
TEST-00024,CH475299742355,6056892767,Strasse_Weg,4012.0,,Not green space,107.15816123934995,,,,,
TEST-00024,CH475299742355,6056554860,Trottoir,4012.0,,Not green space,0.06776045748687559,,,,,
TEST-00024,CH475299742355,6056554861,Gebaeude,4012.0,263042980,Not green space,43.87811099847212,,,,,
TEST-00024,CH475299742355,6056555412,Gartenanlage,4012.0,,Green space (soil-covered),12.718344999226714,,,,,
TEST-00024,CH475299742355,6056552340,Gartenanlage,4012.0,,Green space (soil-covered),0.006444330535993247,,,,,
TEST-00024,CH475299742355,6056552339,Gebaeude,4012.0,3123980,Not green space,0.027045169653494128,,,,,
TEST-00024,CH475299742355,6056552343,Gartenanlage,4012.0,,Green space (soil-covered),0.012419524206719684,,,,,
TEST-00024,CH475299742355,6056552344,Gebaeude,4012.0,101253060,Not green space,0.37904505682265466,,,,,
TEST-00024,CH475299742355,6056552347,Gartenanlage,4012.0,,Green space (soil-covered),508.02358849550166,,,,,
TEST-00024,CH475299742355,6056552345,Gartenanlage,4012.0,,Green space (soil-covered),0.24380600852692705,,,,,
TEST-00024,CH475299742355,6056552346,Gebaeude,4012.0,101495356,Not green space,0.4449066942427109,,,,,
TEST-00024,CH475299742355,6056892854,Strasse_Weg,4012.0,,Not green space,162.83696117855072,,,,,
TEST-00024,CH475299742355,6056554938,uebrige_befestigte,4012.0,,Not green space,20.854856000823347,,,,,
TEST-00024,CH475299742355,6056558024,Gebaeude,4012.0,263042973,Not green space,0.006949364042778142,,,,,
TEST-00024,CH475299742355,6056553419,Gartenanlage,4012.0,,Green space (soil-covered),36.48548193116433,,,,,
TEST-00024,CH475299742355,6056553420,Gebaeude,4012.0,263043016,Not green space,108.6000800025231,,,,,
TEST-00024,CH475299742355,6056553424,uebrige_befestigte,4012.0,,Not green space,491.3036590026114,,,,,
TEST-00024,CH475299742355,6056553425,uebrige_befestigte,4012.0,,Not green space,303.9761630045359,,,,,
TEST-00024,CH475299742355,6056553426,uebrige_befestigte,4012.0,,Not green space,289.34107637597526,,,,,
TEST-00024,CH475299742355,6056558037,Gartenanlage,4012.0,,Green space (soil-covered),5.087752499869154,,,,,
TEST-00024,CH475299742355,6056558038,Gartenanlage,4012.0,,Green space (soil-covered),24.365443501402677,,,,,
TEST-00282,CH479593158335,6056575899,Gartenanlage,4038.0,,Green space (soil-covered),1137.0531292755552,,,,"9.3.3 Naturstrasse, Weg; 4.5.1 Talfettwiesen (Fromentalwiese); 4.5.1 Talfettwiesen (Fromentalwiese); 4.0.0.0.3 Rasen, nicht dynamisch; 4.0.0.0.2 Rasen, mittel dynamisch; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.2 Bauten",0.7; 604.5; 153.0; 0.0; 0.5; 349.9; 0.3; 28.2
TEST-00282,CH479593158335,6056893339,Strasse_Weg,4038.0,,Not green space,43.450268373744045,,,,,
TEST-00282,CH479593158335,6056577568,uebrige_befestigte,4038.0,,Not green space,6.864020971589156,,,,,
TEST-00282,CH479593158335,6056841527,geschlossener_Wald,4038.0,,Green space (wooded),1125.1944254071857,,,,4.5.1 Talfettwiesen (Fromentalwiese); 6.2.1 Orchideen-Buchenwald; 6.2.3 Waldmeister-Buchenwald,143.0; 420.8; 561.4
TEST-00282,CH479593158335,6056576224,Acker_Wiese_Weide,4038.0,,Green space (soil-covered),10388.247353457917,,,,"9.3.3 Naturstrasse, Weg; 4.5.1 Talfettwiesen (Fromentalwiese); 4.0.0.0.3 Rasen, nicht dynamisch; 4.0.0.0.2 Rasen, mittel dynamisch; 6.2.1 Orchideen-Buchenwald; 6.2.3 Waldmeister-Buchenwald; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 8.2 Feldkulturen (Äcker)",0.1; 10183.1; 42.9; 29.6; 63.4; 65.2; 0.0; 4.0
TEST-00282,CH479593158335,6056576498,uebrige_bestockte,4038.0,,Green space (wooded),149.19697599663934,,,,4.5.1 Talfettwiesen (Fromentalwiese); 6.2.3 Waldmeister-Buchenwald,48.0; 101.2
TEST-00112,CH590578731171,6056688267,Acker_Wiese_Weide,4192.0,,Green space (soil-covered),225.18492500256053,,,,4.0.1 Kunstwiese auf Fruchtfolgefläche; 4.5.1 Talfettwiesen (Fromentalwiese),0.1; 225.1
TEST-00643,CH413271567475,6056693224,uebrige_befestigte,4228.0,,Not green space,79.53784360656907,,,,,
TEST-00643,CH413271567475,6056693905,uebrige_bestockte,4228.0,,Green space (wooded),37.5793023978122,,Zentrumszonen; Zentrumszonen,0.0; 37.5,9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 2.2.3 Kalkreiches Kleinseggenried (Davallseggenried),0.1; 37.5
TEST-00580,CH628992063338,6056706053,Gartenanlage,4258.0,,Green space (soil-covered),1.8238313706821425,,Zentrumszonen,1.8,"8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.3.2 Asphalt- und Betonstrasse",1.8; 0.0; 0.0
TEST-00580,CH628992063338,6056706054,uebrige_befestigte,4258.0,,Not green space,11.353731630330106,,,,,
TEST-00626,CH798317719517,6056805970,Gebaeude,4047.0,552858,Not green space,236.44250657494013,,,,,
TEST-00626,CH798317719517,6056804437,uebrige_befestigte,4047.0,,Not green space,143.3670822264007,,,,,
TEST-00626,CH798317719517,6056804863,Trottoir,4047.0,,Not green space,0.31132619807847717,,,,,
TEST-00124,CH507939717664,6056807618,uebrige_befestigte,4132.0,,Not green space,118.28488800435197,,,,,
TEST-00124,CH507939717664,6056904899,Strasse_Weg,4132.0,,Not green space,28.49437461624013,,,,,
TEST-00124,CH507939717664,6056807610,uebrige_befestigte,4132.0,,Not green space,453.6139756805316,,,,,
TEST-00124,CH507939717664,6056904970,Strasse_Weg,4132.0,,Not green space,11.681482360100148,,,,,
TEST-00124,CH507939717664,6056808336,Gartenanlage,4132.0,,Green space (soil-covered),760.123337840816,,Zentrumszonen; Zonen für öffentliche Nutzungen,727.4; 32.7,"9.2 Bauten; 9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung",0.8; 0.1; 757.2; 0.1; 1.4
TEST-00124,CH507939717664,6056807797,Gebaeude,4132.0,263082451,Not green space,23.857604000693936,,,,,
TEST-00124,CH507939717664,6056808088,Gebaeude,4132.0,263082452,Not green space,106.30446649426491,,,,,
TEST-00124,CH507939717664,6056807641,Gebaeude,4132.0,577554,Not green space,226.32380699905858,,,,,
TEST-00124,CH507939717664,6056808538,Gartenanlage,4132.0,,Green space (soil-covered),41.446439500554796,,Zentrumszonen,41.5,"9.2 Bauten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",0.3; 0.3; 40.9
TEST-00821,CH587356328320,6056729956,Gartenanlage,4235.0,,Green space (soil-covered),9.600217500143827,,Arbeitszonen,9.6,"9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",0.1; 9.5
TEST-00821,CH587356328320,6056906570,Strasse_Weg,4235.0,,Not green space,0.016993501634784636,,,,,
TEST-00821,CH587356328320,6056730005,Gebaeude,4235.0,190155228,Not green space,631.7219534993801,,,,,
TEST-00821,CH587356328320,6056729367,Gartenanlage,4235.0,,Green space (soil-covered),129.93142567702645,,Arbeitszonen; Arbeitszonen,0.3; 129.6,"9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.2 Bauten",0.1; 129.4; 0.2
TEST-00821,CH587356328320,6056729368,Gartenanlage,4235.0,,Green space (soil-covered),11.66783345226796,,Arbeitszonen; Arbeitszonen,0.0; 11.7,"8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung",11.6; 0.1
TEST-00821,CH587356328320,6056729369,Gartenanlage,4235.0,,Green space (soil-covered),78.93954527019687,,Arbeitszonen,78.9,"8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung",78.7; 0.2
TEST-00821,CH587356328320,6056729370,Gartenanlage,4235.0,,Green space (soil-covered),70.42109311209015,,Arbeitszonen,70.4,"9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",0.4; 70.0
TEST-00821,CH587356328320,6056729371,Trottoir,4235.0,,Not green space,0.004906054870531973,,,,,
TEST-00821,CH587356328320,6056729789,uebrige_befestigte,4235.0,,Not green space,781.651856434547,,,,,
TEST-00705,CH757845850677,6056863813,Gewaesser_fliessendes,4283.0,,Not green space,1.2338896792085008,,,,,
TEST-00705,CH757845850677,6056831885,Gartenanlage,4283.0,,Green space (soil-covered),272.4888773387844,,Wohnzonen; Mischzonen,156.2; 116.3,"1.2 Fliessgewässer; 9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung",3.4; 0.4; 268.6; 0.1
TEST-00705,CH757845850677,6056831886,Acker_Wiese_Weide,4283.0,,Green space (soil-covered),0.08206414515705115,,Mischzonen,0.1,1.2 Fliessgewässer,0.1
TEST-00705,CH757845850677,6056832024,uebrige_befestigte,4283.0,,Not green space,83.74032703297111,,,,,
TEST-00705,CH757845850677,6056798137,Gebaeude,4283.0,101072694,Not green space,142.3008708040826,,,,,
TEST-00325,CH238303957964,6056523037,Gebaeude,4045.0,263107577,Not green space,18.093670000054683,,,,,
TEST-00066,CH179503278338,6056474315,Acker_Wiese_Weide,4045.0,,Green space (soil-covered),3879.753584505564,,Zonen für öffentliche Nutzungen,3879.8,"4.0.0.0.2 Rasen, mittel dynamisch; 8.2 Feldkulturen (Äcker)",1185.4; 2694.3
TEST-00295,CH530670337972,6056532817,Gartenanlage,4253.0,,Green space (soil-covered),521.0473055017202,,Wohnzonen; Zentrumszonen; Zentrumszonen,0.0; 0.0; 521.0,"8.2.3 Hackfruchtacker (Sommerkultur), Garten",520.7
TEST-00295,CH530670337972,6056911570,Strasse_Weg,4253.0,,Not green space,0.09455099944069617,,,,,
TEST-00790,CH557915935029,6056512064,Acker_Wiese_Weide,4080.0,,Green space (soil-covered),3611.0109220069144,,,,4.5.1 Talfettwiesen (Fromentalwiese); 8.2 Feldkulturen (Äcker),0.1; 3610.2
TEST-00172,CH188915509329,6056512245,Gebaeude,4080.0,160005591,Not green space,114.82893950104581,,,,,
TEST-00172,CH188915509329,6056512028,Gartenanlage,4080.0,,Green space (soil-covered),299.13915849717415,,Wohnzonen,299.1,"9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",0.8; 298.2
TEST-00424,CH588166158554,6056579620,Gebaeude,4312.0,190047341,Not green space,182.67651650506798,,,,,
TEST-00424,CH588166158554,6056893499,Strasse_Weg,4312.0,,Not green space,10.015947739823586,,,,,
TEST-00424,CH588166158554,6056579179,Gartenanlage,4312.0,,Green space (soil-covered),1568.7351502808172,,,,"9.3.3 Naturstrasse, Weg; 4 Grünland (Naturrasen, Wiesen und Weiden); 4 Grünland (Naturrasen, Wiesen und Weiden); 4.0 Kunstrasen; 9.2 Bauten; 4.5.1 Talfettwiesen (Fromentalwiese); 4.5.3 Talfettweide (Kammgrasweide); 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung",0.9; 67.1; 14.6; 121.1; 3.7; 1180.4; 180.7; 0.3
TEST-00424,CH588166158554,6056578580,uebrige_befestigte,4312.0,,Not green space,174.3397899257245,,,,,
TEST-00424,CH588166158554,6056893500,Strasse_Weg,4312.0,,Not green space,23.20602103957116,,,,,
TEST-00152,CH368745069834,6056508672,Gebaeude,4279.0,263024516,Not green space,17.738067999648834,,,,,
TEST-00152,CH368745069834,6056509050,Gartenanlage,4279.0,,Green space (soil-covered),413.67826900296535,,Wohnzonen,413.7,"9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",0.2; 413.4
TEST-00152,CH368745069834,6056508670,Gebaeude,4279.0,263023628,Not green space,85.98867249984444,,,,,
TEST-00152,CH368745069834,6056508671,Gebaeude,4279.0,263024517,Not green space,17.619102499444775,,,,,
TEST-00004,CH187283951216,6056610595,uebrige_befestigte,4049.0,,Not green space,384.7112465224744,,,,,
TEST-00004,CH187283951216,6056611432,Gartenanlage,4049.0,,Green space (soil-covered),245.67779998532507,,Wohnzonen; Mischzonen,3.9; 241.4,"9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung",0.2; 245.3; 0.2
TEST-00004,CH187283951216,6056610654,Gebaeude,4049.0,544118,Not green space,269.6178144988189,,,,,
TEST-00004,CH187283951216,6056611070,Gebaeude,4049.0,,Not green space,30.254672998808275,,,,,
TEST-00951,CH973989897634,6056615686,Gartenanlage,4139.0,,Green space (soil-covered),553.3078026539912,,Mischzonen,553.3,"9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",0.2; 553.0
TEST-00951,CH973989897634,6056615591,Gebaeude,4139.0,1620056,Not green space,98.50353067396834,,,,,
TEST-00808,CH334574069091,6056890464,Strasse_Weg,4276.0,,Not green space,28.960716064424165,,,,,
TEST-00808,CH334574069091,6056574469,Gebaeude,4276.0,263126342,Not green space,40.296162500443145,,,,,
TEST-00808,CH334574069091,6056562251,uebrige_befestigte,4276.0,,Not green space,117.94889081186629,,,,,
TEST-00808,CH334574069091,6056571891,Gebaeude,4276.0,263014904,Not green space,103.15781250281236,,,,,
TEST-00808,CH334574069091,6056574552,Gartenanlage,4276.0,,Green space (soil-covered),293.6319271110925,,Wohnzonen,293.6,"9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",0.2; 293.4
TEST-00238,CH767274168030,6056921255,Strasse_Weg,4165.0,,Not green space,0.9337569679170162,,,,,
TEST-00238,CH767274168030,6056619983,Gartenanlage,4165.0,,Green space (soil-covered),121.60332495410765,,Zentrumszonen,121.6,"9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",0.5; 121.1
TEST-00238,CH767274168030,6056622263,Gebaeude,4165.0,3158219,Not green space,288.64704657861597,,,,,
TEST-00178,CH728087741608,6056921606,Strasse_Weg,4172.0,,Not green space,0.04204625104680119,,,,,
TEST-00178,CH728087741608,6056627792,Acker_Wiese_Weide,4172.0,,Green space (soil-covered),2777.3288002228596,,,,8.2 Feldkulturen (Äcker); 4.5.1 Talfettwiesen (Fromentalwiese),2776.9; 0.1
TEST-00995,CH211582668970,6056633773,Gartenanlage,4309.0,,Green space (soil-covered),651.7541840005143,,Wohnzonen,651.8,"1.1.1.2 Brunnen; 9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",0.2; 0.8; 649.9
TEST-00995,CH211582668970,6056859539,Wasserbecken,4309.0,,Not green space,30.011511000162397,,,,,
TEST-00995,CH211582668970,6056632407,Gebaeude,4309.0,626345,Not green space,176.09835299886436,,,,,
TEST-00177,CH398397879564,6056631311,Gartenanlage,4034.0,,Green space (soil-covered),65.81683299887865,,Wohnzonen,65.8,"9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",0.3; 65.2
TEST-00177,CH398397879564,6056629148,Gebaeude,4034.0,542870,Not green space,278.3591514991209,,,,,
TEST-00177,CH398397879564,6056629546,uebrige_befestigte,4034.0,,Not green space,172.52309447835285,,,,,
TEST-00177,CH398397879564,6056631032,Gartenanlage,4034.0,,Green space (soil-covered),1646.3698963771956,,Wohnzonen; Wohnzonen; Mischzonen,0.1; 1646.1; 0.1,"8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.2 Bauten",1644.8; 0.4
TEST-00177,CH398397879564,6056924886,Strasse_Weg,4034.0,,Not green space,165.66088330659267,,,,,
TEST-00177,CH398397879564,6056631164,Gebaeude,4034.0,542871,Not green space,278.78461749982455,,,,,
TEST-00118,CH169945067097,6056676611,Acker_Wiese_Weide,4285.0,,Green space (soil-covered),4770.998240072278,,,,"8.2 Feldkulturen (Äcker); 4.0.1 Kunstwiese auf Fruchtfolgefläche; 4.5.1 Talfettwiesen (Fromentalwiese); 9.3.3 Naturstrasse, Weg",4621.5; 0.8; 74.3; 74.4
TEST-00555,CH794599780682,6056671042,uebrige_befestigte,4285.0,,Not green space,73.13121076762972,,,,,
TEST-00555,CH794599780682,6056675941,Gartenanlage,4285.0,,Green space (soil-covered),469.3044865474053,,Wohnzonen,469.3,"6 Wälder; 9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 1.1.1.2 Brunnen; 9.2 Bauten",0.2; 0.1; 414.9; 53.7; 0.2
TEST-00555,CH794599780682,6056923524,Strasse_Weg,4285.0,,Not green space,8.778352018405682,,,,,
TEST-00555,CH794599780682,6056676880,Gebaeude,4285.0,620555,Not green space,148.64559050006392,,,,,
TEST-00555,CH794599780682,6056671954,Gebaeude,4285.0,263086773,Not green space,61.3118959999268,,,,,
TEST-00555,CH794599780682,6056632821,uebrige_bestockte,4285.0,,Green space (wooded),171.58865916368273,,Wohnzonen,171.6,"6 Wälder; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",171.1; 0.3
TEST-00491,CH658266971560,6056680636,Acker_Wiese_Weide,4313.0,,Green space (soil-covered),21455.92456849758,,,,"9.3.3 Naturstrasse, Weg; 9.3.3 Naturstrasse, Weg; 4.0.1 Kunstwiese auf Fruchtfolgefläche; 8.2 Feldkulturen (Äcker)",0.9; 0.8; 1.3; 21452.9
TEST-00383,CH557466961522,6056659843,Acker_Wiese_Weide,4320.0,,Green space (soil-covered),948.156322494111,,Wohnzonen; Wohnzonen,0.2; 947.9,"8.2.3 Hackfruchtacker (Sommerkultur), Garten; 4.0.0.0.2 Rasen, mittel dynamisch",0.7; 947.2
TEST-00383,CH557466961522,6056659110,Gebaeude,4320.0,263021568,Not green space,283.87349950060843,,,,,
TEST-00383,CH557466961522,6056659244,Gartenanlage,4320.0,,Green space (soil-covered),982.022508031937,,Wohnzonen; Wohnzonen,547.6; 434.4,"9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 4.0.0.0.2 Rasen, mittel dynamisch",0.6; 980.6; 0.8
TEST-00606,CH370682794589,6056761192,Gartenanlage,4281.0,,Green space (soil-covered),181.614783650206,,,,"8.2 Feldkulturen (Äcker); 8.2.3 Hackfruchtacker (Sommerkultur), Garten",172.8; 8.8
TEST-00606,CH370682794589,6056761271,uebrige_Intensivkultur,4281.0,,Not green space,5101.48186401668,,,,,
TEST-00606,CH370682794589,6056761273,Acker_Wiese_Weide,4281.0,,Green space (soil-covered),115.41715832829354,,,,"4.0.0.0.2 Rasen, mittel dynamisch; 8.2 Feldkulturen (Äcker); 4.5.1 Talfettwiesen (Fromentalwiese)",62.7; 46.9; 5.8
TEST-00576,CH773382740654,6056918947,Strasse_Weg,4260.0,,Not green space,0.0013798507138957916,,,,,
TEST-00576,CH773382740654,6056762662,Gartenanlage,4260.0,,Green space (soil-covered),143.99771450274977,,Zentrumszonen,144.0,"8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.2 Bauten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung",143.8; 0.1; 0.0; 0.1
TEST-00576,CH773382740654,6056762554,Gebaeude,4260.0,610257,Not green space,250.84451600176484,,,,,
TEST-00576,CH773382740654,6056918848,Strasse_Weg,4260.0,,Not green space,0.001338001413261125,,,,,
TEST-00576,CH773382740654,6056761793,uebrige_befestigte,4260.0,,Not green space,75.611942603515,,,,,
